Date,Close,Stock
9/10/2018,110.68,DIS
9/11/2018,109.6,DIS
9/12/2018,109.46,DIS
9/13/2018,110.67,DIS
9/14/2018,109.26,DIS
9/17/2018,109.36,DIS
9/18/2018,109.53,DIS
9/19/2018,109.79,DIS
9/20/2018,111.62,DIS
9/21/2018,110.4,DIS
9/24/2018,112.77,DIS
9/25/2018,113.63,DIS
9/26/2018,115.21,DIS
9/27/2018,116.04,DIS
9/28/2018,116.94,DIS
10/1/2018,116.24,DIS
10/2/2018,117.66,DIS
10/3/2018,116.91,DIS
10/4/2018,116.13,DIS
10/5/2018,114.78,DIS
10/8/2018,116.02,DIS
10/9/2018,116.89,DIS
10/10/2018,112.86,DIS
10/11/2018,111.15,DIS
10/12/2018,112.61,DIS
10/15/2018,113.44,DIS
10/16/2018,116.19,DIS
10/17/2018,117.13,DIS
10/18/2018,116.18,DIS
10/19/2018,118.9,DIS
10/22/2018,118.27,DIS
10/23/2018,117.85,DIS
10/24/2018,111.61,DIS
10/25/2018,114.16,DIS
10/26/2018,113.19,DIS
10/29/2018,113.04,DIS
10/30/2018,114.76,DIS
10/31/2018,114.83,DIS
11/1/2018,116.1,DIS
11/2/2018,115.18,DIS
11/5/2018,115.45,DIS
11/6/2018,116.71,DIS
11/7/2018,117.05,DIS
11/8/2018,116,DIS
11/9/2018,118,DIS
11/12/2018,116.7,DIS
11/13/2018,116.85,DIS
11/14/2018,117.12,DIS
11/15/2018,117.11,DIS
11/16/2018,116.19,DIS
11/19/2018,115.42,DIS
11/20/2018,111.87,DIS
11/21/2018,113.03,DIS
11/23/2018,112.08,DIS
11/26/2018,112.55,DIS
11/27/2018,113.9,DIS
11/28/2018,116.1,DIS
11/29/2018,116.61,DIS
11/30/2018,115.49,DIS
12/3/2018,115.74,DIS
12/4/2018,112.87,DIS
12/6/2018,114.33,DIS
12/7/2018,111.98,DIS
12/10/2018,111.86,DIS
12/11/2018,111.97,DIS
12/12/2018,112.21,DIS
12/13/2018,113.39,DIS
12/14/2018,112.2,DIS
12/17/2018,110.62,DIS
12/18/2018,109.45,DIS
12/19/2018,109.22,DIS
12/20/2018,107,DIS
12/21/2018,104.22,DIS
12/24/2018,100.35,DIS
